il,grup,sira,long,lat
Çanakkale,Çanakkale__7__0,15,26.2785,40.2157
Çanakkale,Çanakkale__7__0,16,26.2787,40.2537
Çanakkale,Çanakkale__7__0,17,26.2293,40.2887
Çanakkale,Çanakkale__7__0,18,26.2465,40.2996
Çanakkale,Çanakkale__7__0,19,26.2426,40.3138
Çanakkale,Çanakkale__7__0,20,26.2185,40.3196
Çanakkale,Çanakkale__7__0,21,26.3085,40.366
Çanakkale,Çanakkale__7__0,22,26.3318,40.3638
Çanakkale,Çanakkale__7__0,23,26.4557,40.4415
Çanakkale,Çanakkale__7__0,24,26.6254,40.5085
Çanakkale,Çanakkale__7__0,25,26.7038,40.5104
Çanakkale,Çanakkale__7__0,26,26.7474,40.559
Çanakkale,Çanakkale__7__0,27,26.7488,40.5462
Çanakkale,Çanakkale__7__0,28,26.7696,40.5451
Çanakkale,Çanakkale__7__0,29,26.8349,40.5812
Çanakkale,Çanakkale__7__0,30,26.8188,40.6471
Çanakkale,Çanakkale__7__0,31,26.7593,40.6914
Çanakkale,Çanakkale__7__0,32,26.7838,40.7462
Çanakkale,Çanakkale__7__0,33,26.8586,40.7448
Çanakkale,Çanakkale__7__0,34,26.9876,40.8021
Çanakkale,Çanakkale__7__0,35,27.0249,40.7911
Çanakkale,Çanakkale__7__0,36,27.0426,40.7481
Çankırı,Çankırı__0__0,0,33.7861,40.9625
Çankırı,Çankırı__0__0,1,33.8297,40.9161
Çankırı,Çankırı__0__0,2,34.0359,40.851
Çankırı,Çankırı__0__0,3,34.0572,40.8008
Çankırı,Çankırı__0__0,4,34.0449,40.6808
Çankırı,Çankırı__0__0,5,34.1035,40.5205
Çankırı,Çankırı__0__0,6,34.1593,40.4317
Çankırı,Çankırı__0__0,7,34.1569,40.3988
Çankırı,Çankırı__0__0,8,34.1072,40.3255
Çankırı,Çankırı__0__0,9,33.9655,40.2608
Çankırı,Çankırı__0__0,10,33.7182,40.2803
Çankırı,Çankırı__0__0,11,33.4099,40.389
Çankırı,Çankırı__0__0,12,33.3641,40.3859
Çankırı,Çankırı__0__0,13,33.3308,40.3347
Çankırı,Çankırı__0__0,14,33.2674,40.3311
Çankırı,Çankırı__0__0,15,33.221,40.3512
Çankırı,Çankırı__0__0,16,33.1717,40.4348
Çankırı,Çankırı__0__0,17,32.9614,40.5957
Çankırı,Çankırı__0__0,18,32.6549,40.7026
Çankırı,Çankırı__0__0,19,32.5013,40.7043
Çankırı,Çankırı__0__0,20,32.5399,40.7976
Çankırı,Çankırı__0__0,21,32.5193,40.8392
Çankırı,Çankırı__0__0,22,32.5875,40.8919
Çankırı,Çankırı__0__0,23,32.6919,40.9579
Çankırı,Çankırı__0__0,24,33.0279,41.0165
Çankırı,Çankırı__0__0,25,33.0771,41.0889
Çankırı,Çankırı__0__0,26,33.1855,41.0745
Çankırı,Çankırı__0__0,27,33.2963,41.0247
Çankırı,Çankırı__0__0,28,33.3499,40.9747
Çankırı,Çankırı__0__0,29,33.4076,40.9594
Çankırı,Çankırı__0__0,30,33.8349,41.0957
Çankırı,Çankırı__0__0,31,33.8581,41.0778
Çankırı,Çankırı__0__0,32,33.8606,41.0528
Çankırı,Çankırı__0__0,33,33.7912,40.9959
Çankırı,Çankırı__0__0,34,33.7861,40.9625
Çorum,Çorum__0__0,0,34.8191,41.2017
Çorum,Çorum__0__0,1,34.8521,41.1977
Çorum,Çorum__0__0,2,34.8921,41.2537
Çorum,Çorum__0__0,3,34.9406,41.202
Çorum,Çorum__0__0,4,34.9792,41.0833
Çorum,Çorum__0__0,5,35.0182,41.0748
Çorum,Çorum__0__0,6,35.0932,41.0905
Çorum,Çorum__0__0,7,35.0913,41.0323
Çorum,Çorum__0__0,8,35.0496,40.9514
Çorum,Çorum__0__0,9,35.046,40.8529
Çorum,Çorum__0__0,10,35.0251,40.8434
Çorum,Çorum__0__0,11,35.0946,40.6955
Çorum,Çorum__0__0,12,35.1611,40.6682
Çorum,Çorum__0__0,13,35.257,40.6661
Çorum,Çorum__0__0,14,35.3464,40.6412
Çorum,Çorum__0__0,15,35.4277,40.6152
Çorum,Çorum__0__0,16,35.462,40.5782
Çorum,Çorum__0__0,17,35.4484,40.4677
Çorum,Çorum__0__0,18,35.3437,40.3583
Çorum,Çorum__0__0,19,35.3323,40.2289
Çorum,Çorum__0__0,20,35.2886,40.2137
Çorum,Çorum__0__0,21,35.1678,40.2132
Çorum,Çorum__0__0,22,35.1787,40.0908
Çorum,Çorum__0__0,23,35.057,40.0298
Çorum,Çorum__0__0,24,34.9197,40.0508
Çorum,Çorum__0__0,25,34.7894,39.9924
Çorum,Çorum__0__0,26,34.3947,39.9918
Çorum,Çorum__0__0,27,34.3207,39.9477
Çorum,Çorum__0__0,28,34.154,39.9335
Çorum,Çorum__0__0,29,34.0543,39.9049
Çorum,Çorum__0__0,30,34.066,39.9551
Çorum,Çorum__0__0,31,34.1992,40.0397
Çorum,Çorum__0__0,32,34.1498,40.0734
Çorum,Çorum__0__0,33,34.1054,40.1311
Çorum,Çorum__0__0,34,34.0812,40.2228
Çorum,Çorum__0__0,35,33.9655,40.2608
Çorum,Çorum__0__0,36,34.1072,40.3255
Çorum,Çorum__0__0,37,34.161,40.4121
Çorum,Çorum__0__0,38,34.0449,40.6808
Çorum,Çorum__0__0,39,34.0572,40.8008
Çorum,Çorum__0__0,40,34.0359,40.851
Çorum,Çorum__0__0,41,34.2778,40.9272
Çorum,Çorum__0__0,42,34.2791,40.9763
Çorum,Çorum__0__0,43,34.2261,41.0086
Çorum,Çorum__0__0,44,34.2106,41.04
Çorum,Çorum__0__0,45,34.291,41.1674
Çorum,Çorum__0__0,46,34.4311,41.3049
Çorum,Çorum__0__0,47,34.4665,41.3065
Çorum,Çorum__0__0,48,34.5215,41.2765
Çorum,Çorum__0__0,49,34.8191,41.2017
Denizli,Denizli__0__0,0,29.855,38.4256
Denizli,Denizli__0__0,1,29.929,38.4069
Denizli,Denizli__0__0,2,30.0417,38.2337
Denizli,Denizli__0__0,3,30.0203,38.1762
Denizli,Denizli__0__0,4,29.9245,38.1035
Denizli,Denizli__0__0,5,29.666,37.9887
Denizli,Denizli__0__0,6,29.6638,37.8526
Denizli,Denizli__0__0,7,29.7205,37.8526
Denizli,Denizli__0__0,8,29.8154,37.8191
Denizli,Denizli__0__0,9,29.8453,37.7608
Denizli,Denizli__0__0,10,29.5268,37.5914
Denizli,Denizli__0__0,11,29.531,37.4626
Denizli,Denizli__0__0,12,29.5795,37.4354
Denizli,Denizli__0__0,13,29.5792,37.4102
Denizli,Denizli__0__0,14,29.5233,37.3152
Denizli,Denizli__0__0,15,29.4117,37.1897
Denizli,Denizli__0__0,16,29.3878,37.0761
Denizli,Denizli__0__0,17,29.3349,37.0357
Denizli,Denizli__0__0,18,29.328,36.9563
Denizli,Denizli__0__0,19,29.262,36.8814
Denizli,Denizli__0__0,20,29.1909,36.8872
Denizli,Denizli__0__0,21,29.0818,36.9915
Denizli,Denizli__0__0,22,29.0758,37.0476
Denizli,Denizli__0__0,23,29.0566,37.0746
Denizli,Denizli__0__0,24,29.0634,37.1044
Denizli,Denizli__0__0,25,29.033,37.1444
Denizli,Denizli__0__0,26,28.9283,37.2068
Denizli,Denizli__0__0,27,28.7862,37.2443
Denizli,Denizli__0__0,28,28.744,37.3553
Denizli,Denizli__0__0,29,28.6144,37.3935
Denizli,Denizli__0__0,30,28.6116,37.4729
Denizli,Denizli__0__0,31,28.5505,37.571
Denizli,Denizli__0__0,32,28.6067,37.6098
Denizli,Denizli__0__0,33,28.7404,37.6001
Denizli,Denizli__0__0,34,28.8796,37.697
Denizli,Denizli__0__0,35,28.849,37.7632
Denizli,Denizli__0__0,36,28.7642,37.8431
Denizli,Denizli__0__0,37,28.7931,37.9065
Denizli,Denizli__0__0,38,28.8664,37.9933
Denizli,Denizli__0__0,39,28.7995,38.0478
Denizli,Denizli__0__0,40,28.7047,38.0876
Denizli,Denizli__0__0,41,28.7894,38.1419
Denizli,Denizli__0__0,42,28.8016,38.2189
Denizli,Denizli__0__0,43,28.921,38.2655
Denizli,Denizli__0__0,44,29.2213,38.1955
Denizli,Denizli__0__0,45,29.4259,38.2617
Denizli,Denizli__0__0,46,29.5441,38.1953
Denizli,Denizli__0__0,47,29.5759,38.1918
Denizli,Denizli__0__0,48,29.5941,38.2723
Denizli,Denizli__0__0,49,29.6481,38.3441
Denizli,Denizli__0__0,50,29.6835,38.431
Denizli,Denizli__0__0,51,29.7554,38.4541
Denizli,Denizli__0__0,52,29.855,38.4256
Diyarbakır,Diyarbakır__0__0,0,41.3932,38.5939
Diyarbakır,Diyarbakır__0__0,1,41.3814,38.5474
Diyarbakır,Diyarbakır__0__0,2,41.4335,38.4927
Diyarbakır,Diyarbakır__0__0,3,41.4184,38.4758
Diyarbakır,Diyarbakır__0__0,4,41.3512,38.4716
Diyarbakır,Diyarbakır__0__0,5,41.2478,38.4262
Diyarbakır,Diyarbakır__0__0,6,41.2149,38.333
Diyarbakır,Diyarbakır__0__0,7,41.2152,38.2162
Diyarbakır,Diyarbakır__0__0,8,41.2294,38.176
Diyarbakır,Diyarbakır__0__0,9,41.2115,38.1056
Diyarbakır,Diyarbakır__0__0,10,41.1058,37.9163
Diyarbakır,Diyarbakır__0__0,11,41.0336,37.8626
Diyarbakır,Diyarbakır__0__0,12,41.0517,37.8251
Diyarbakır,Diyarbakır__0__0,13,41.1124,37.8047
Diyarbakır,Diyarbakır__0__0,14,41.0949,37.7651
Diyarbakır,Diyarbakır__0__0,15,41.0518,37.7396
Diyarbakır,Diyarbakır__0__0,16,40.8022,37.7174
Diyarbakır,Diyarbakır__0__0,17,40.752,37.7303
Diyarbakır,Diyarbakır__0__0,18,40.7158,37.7616
Diyarbakır,Diyarbakır__0__0,19,40.6476,37.7663
Diyarbakır,Diyarbakır__0__0,20,40.602,37.7877
Diyarbakır,Diyarbakır__0__0,21,40.543,37.7334
Diyarbakır,Diyarbakır__0__0,22,40.5351,37.6752
Diyarbakır,Diyarbakır__0__0,23,40.5161,37.6504
Diyarbakır,Diyarbakır__0__0,24,40.4182,37.6459
Diyarbakır,Diyarbakır__0__0,25,40.2731,37.5676
Diyarbakır,Diyarbakır__0__0,26,40.0945,37.5891
Diyarbakır,Diyarbakır__0__0,27,40.0173,37.5563
Diyarbakır,Diyarbakır__0__0,28,39.8814,37.5563
Diyarbakır,Diyarbakır__0__0,29,39.8617,37.6036
Diyarbakır,Diyarbakır__0__0,30,39.8605,37.7463
Diyarbakır,Diyarbakır__0__0,31,39.8232,37.788
Diyarbakır,Diyarbakır__0__0,32,39.7616,37.8334
Diyarbakır,Diyarbakır__0__0,33,39.6616,37.8402
Diyarbakır,Diyarbakır__0__0,34,39.4136,37.995
Diyarbakır,Diyarbakır__0__0,35,39.2548,37.9992
Diyarbakır,Diyarbakır__0__0,36,39.1787,38.0307
Diyarbakır,Diyarbakır__0__0,37,39.2274,38.0784
Diyarbakır,Diyarbakır__0__0,38,39.2442,38.172
Diyarbakır,Diyarbakır__0__0,39,39.205,38.1913
Diyarbakır,Diyarbakır__0__0,40,39.1602,38.1733
Diyarbakır,Diyarbakır__0__0,41,39.1117,38.1847
Diyarbakır,Diyarbakır__0__0,42,39.1423,38.2732
Diyarbakır,Diyarbakır__0__0,43,39.1191,38.3383
Diyarbakır,Diyarbakır__0__0,44,39.267,38.3681
Diyarbakır,Diyarbakır__0__0,45,39.3385,38.3382
Diyarbakır,Diyarbakır__0__0,46,39.3987,38.3354
Diyarbakır,Diyarbakır__0__0,47,39.5715,38.3695
Diyarbakır,Diyarbakır__0__0,48,39.734,38.3713
Diyarbakır,Diyarbakır__0__0,49,39.8111,38.4249
Diyarbakır,Diyarbakır__0__0,50,39.862,38.4982
Diyarbakır,Diyarbakır__0__0,51,40.0546,38.475
Diyarbakır,Diyarbakır__0__0,52,40.438,38.4761
Diyarbakır,Diyarbakır__0__0,53,40.466,38.4927
Diyarbakır,Diyarbakır__0__0,54,40.4971,38.5901
Diyarbakır,Diyarbakır__0__0,55,40.5254,38.6123
Diyarbakır,Diyarbakır__0__0,56,40.9101,38.5924
Diyarbakır,Diyarbakır__0__0,57,41.2663,38.7256
Diyarbakır,Diyarbakır__0__0,58,41.372,38.643
Diyarbakır,Diyarbakır__0__0,59,41.3932,38.5939
Düzce,Düzce__0__0,0,31.3395,41.1358
Düzce,Düzce__0__0,1,31.439,41.0563
Düzce,Düzce__0__0,2,31.7363,41.0427
Düzce,Düzce__0__0,3,31.7579,41.0156
Düzce,Düzce__0__0,4,31.7579,40.9877
Düzce,Düzce__0__0,5,31.7354,40.9445
Düzce,Düzce__0__0,6,31.6682,40.9049
Düzce,Düzce__0__0,7,31.6042,40.8813
Düzce,Düzce__0__0,8,31.4693,40.871
Düzce,Düzce__0__0,9,31.4315,40.8051
Düzce,Düzce__0__0,10,31.4271,40.7013
Düzce,Düzce__0__0,11,31.3609,40.6615
Düzce,Düzce__0__0,12,31.2649,40.6468
Düzce,Düzce__0__0,13,31.1908,40.6818
Düzce,Düzce__0__0,14,31.0266,40.6595
Düzce,Düzce__0__0,15,30.9546,40.6823
Düzce,Düzce__0__0,16,30.9861,40.7214
Düzce,Düzce__0__0,17,30.8927,40.7786
Düzce,Düzce__0__0,18,30.8731,40.8292
Düzce,Düzce__0__0,19,30.9069,40.8972
Düzce,Düzce__0__0,20,31.0087,40.9615
Düzce,Düzce__0__0,21,31.0348,41.006
Düzce,Düzce__0__0,22,30.9759,41.0726
Düzce,Düzce__0__0,23,31.2171,41.0979
Düzce,Düzce__0__0,24,31.3395,41.1358
Edirne,Edirne__0__0,0,26.7388,40.619
Edirne,Edirne__0__0,1,26.7404,40.6126
Edirne,Edirne__0__0,2,26.731,40.6146
Edirne,Edirne__0__0,3,26.7321,40.6168
Edirne,Edirne__0__0,4,26.7388,40.619
Edirne,Edirne__1__0,0,26.7565,40.6221
Edirne,Edirne__1__0,1,26.7585,40.6199
Edirne,Edirne__1__0,2,26.7543,40.6188
Edirne,Edirne__1__0,3,26.7546,40.6215
Edirne,Edirne__1__0,4,26.7565,40.6221
Edirne,Edirne__2__0,0,26.0307,40.7537
Edirne,Edirne__2__0,1,26.0307,40.7524
Edirne,Edirne__2__0,2,26.0318,40.7496
Edirne,Edirne__2__0,3,26.0301,40.7515
Edirne,Edirne__2__0,4,26.0307,40.7537
Edirne,Edirne__3__0,0,26.011,40.7896
Edirne,Edirne__3__0,1,26.0218,40.7793
Edirne,Edirne__3__0,2,26.0268,40.7724
Edirne,Edirne__3__0,3,26.0274,40.769
Edirne,Edirne__3__0,4,26.011,40.7896
Edirne,Edirne__4__0,0,26.973,41.9724
Edirne,Edirne__4__0,1,26.9889,41.9179
Edirne,Edirne__4__0,2,26.9536,41.7368
Edirne,Edirne__4__0,3,26.9096,41.6798
Edirne,Edirne__4__0,4,26.9217,41.6563
Edirne,Edirne__4__0,5,26.9974,41.6227
Edirne,Edirne__4__0,6,26.9999,41.556
Edirne,Edirne__4__0,7,26.9193,41.4699
Edirne,Edirne__4__0,8,26.8791,41.3882
Edirne,Edirne__4__0,9,26.8983,41.343
Edirne,Edirne__4__0,10,26.8966,41.294
Edirne,Edirne__4__0,11,26.9386,41.2373
Edirne,Edirne__4__0,12,26.9392,41.1952
Edirne,Edirne__4__0,13,26.892,41.1386
Edirne,Edirne__4__0,14,26.7727,41.101
Edirne,Edirne__4__0,15,26.7446,41.0604
Edirne,Edirne__4__0,16,26.744,41.0345
Edirne,Edirne__4__0,17,26.783,40.9996
Edirne,Edirne__4__0,18,26.7308,40.9027
Edirne,Edirne__4__0,19,26.7286,40.8142
Edirne,Edirne__4__0,20,26.7838,40.7462
Edirne,Edirne__4__0,21,26.7593,40.6914
Edirne,Edirne__4__0,22,26.7926,40.6568
Edirne,Edirne__4__0,23,26.6099,40.6368
Edirne,Edirne__4__0,24,26.5338,40.5913
Edirne,Edirne__4__0,25,26.4613,40.6168
Edirne,Edirne__4__0,26,26.414,40.5985
Edirne,Edirne__4__0,27,26.3743,40.6082
Edirne,Edirne__4__0,28,26.304,40.5904
Edirne,Edirne__4__0,29,26.1246,40.591
Edirne,Edirne__4__0,30,26.0885,40.6082
Edirne,Edirne__4__0,31,26.061,40.6376
Edirne,Edirne__4__0,32,26.0624,40.6832
Edirne,Edirne__4__0,33,26.0315,40.7339
Edirne,Edirne__4__0,34,26.1251,40.7545
Edirne,Edirne__4__0,35,26.1577,40.8147
Edirne,Edirne__4__0,36,26.2173,40.8367
Edirne,Edirne__4__0,37,26.2014,40.8522
Edirne,Edirne__4__0,38,26.2283,40.8981
Edirne,Edirne__4__0,39,26.2498,40.8914
Edirne,Edirne__4__0,40,26.2647,40.9217
Edirne,Edirne__4__0,41,26.2902,40.8998
Edirne,Edirne__4__0,42,26.3014,40.9102
Edirne,Edirne__4__0,43,26.289,40.9349
Edirne,Edirne__4__0,44,26.3531,40.9547
Edirne,Edirne__4__0,45,26.3235,40.9836
Edirne,Edirne__4__0,46,26.3517,41.001
Edirne,Edirne__4__0,47,26.3591,41.0276
Edirne,Edirne__4__0,48,26.3191,41.0635
Edirne,Edirne__4__0,49,26.3273,41.1115
Edirne,Edirne__4__0,50,26.31,41.1176
Edirne,Edirne__4__0,51,26.331,41.1465
Edirne,Edirne__4__0,52,26.3064,41.1751
Edirne,Edirne__4__0,53,26.3316,41.2543
Edirne,Edirne__4__0,54,26.4104,41.2589
Edirne,Edirne__4__0,55,26.5287,41.3469
Edirne,Edirne__4__0,56,26.5922,41.3287
Edirne,Edirne__4__0,57,26.6369,41.3561
Edirne,Edirne__4__0,58,26.6339,41.4284
Edirne,Edirne__4__0,59,26.6049,41.491
Edirne,Edirne__4__0,60,26.5961,41.6155
Edirne,Edirne__4__0,61,26.5365,41.627
Edirne,Edirne__4__0,62,26.497,41.6691
Edirne,Edirne__4__0,63,26.3688,41.7142
Edirne,Edirne__4__0,64,26.3396,41.7589
Edirne,Edirne__4__0,65,26.3774,41.8327
Edirne,Edirne__4__0,66,26.5462,41.8415
Edirne,Edirne__4__0,67,26.5815,41.8781
Edirne,Edirne__4__0,68,26.5858,41.9052
Edirne,Edirne__4__0,69,26.5692,41.9275
Edirne,Edirne__4__0,70,26.6234,41.9769
Edirne,Edirne__4__0,71,26.7511,41.9545
Edirne,Edirne__4__0,72,26.7812,41.978
Edirne,Edirne__4__0,73,26.8385,41.9694
Edirne,Edirne__4__0,74,26.865,41.9874
Edirne,Edirne__4__0,75,26.9728,42.0058
Edirne,Edirne__4__0,76,26.973,41.9724
Elazığ,Elazığ__0__0,0,40.35,39.107
Elazığ,Elazığ__0__0,1,40.2881,39.056
Elazığ,Elazığ__0__0,2,40.2854,38.95
Elazığ,Elazığ__0__0,3,40.3203,38.8698
Elazığ,Elazığ__0__0,4,40.3574,38.858
Elazığ,Elazığ__0__0,5,40.386,38.8013
Elazığ,Elazığ__0__0,6,40.3568,38.725
Elazığ,Elazığ__0__0,7,40.2837,38.7236
Elazığ,Elazığ__0__0,8,40.2391,38.632
Elazığ,Elazığ__0__0,9,40.2395,38.6081
Elazığ,Elazığ__0__0,10,40.296,38.5555
Elazığ,Elazığ__0__0,11,40.2921,38.4748
Elazığ,Elazığ__0__0,12,40.0546,38.475
Elazığ,Elazığ__0__0,13,39.862,38.4982
Elazığ,Elazığ__0__0,14,39.8111,38.4249
Elazığ,Elazığ__0__0,15,39.734,38.3713
Elazığ,Elazığ__0__0,16,39.5715,38.3695
Elazığ,Elazığ__0__0,17,39.3987,38.3354
Elazığ,Elazığ__0__0,18,39.3385,38.3382
Elazığ,Elazığ__0__0,19,39.267,38.3681
Elazığ,Elazığ__0__0,20,38.9686,38.309
Elazığ,Elazığ__0__0,21,38.8217,38.4044
Elazığ,Elazığ__0__0,22,38.6842,38.412
Elazığ,Elazığ__0__0,23,38.5254,38.462
Elazığ,Elazığ__0__0,24,38.4299,38.475
Elazığ,Elazığ__0__0,25,38.3793,38.5123
Elazığ,Elazığ__0__0,26,38.3492,38.5731
Elazığ,Elazığ__0__0,27,38.3814,38.6406
Elazığ,Elazığ__0__0,28,38.472,38.7361
Elazığ,Elazığ__0__0,29,38.6297,38.7502
Elazığ,Elazığ__0__0,30,38.6313,38.8765
Elazığ,Elazığ__0__0,31,38.5873,38.9725
Elazığ,Elazığ__0__0,32,38.6132,39.0108
Elazığ,Elazığ__0__0,33,38.6819,39.0046
Elazığ,Elazığ__0__0,34,38.7532,39.0348
Elazığ,Elazığ__0__0,35,38.783,38.9875
Elazığ,Elazığ__0__0,36,38.7694,38.8988
Elazığ,Elazığ__0__0,37,38.8085,38.8773
Elazığ,Elazığ__0__0,38,39.0485,38.8931
Elazığ,Elazığ__0__0,39,39.4906,38.7492
Elazığ,Elazığ__0__0,40,39.6303,38.8018
Elazığ,Elazığ__0__0,41,39.7276,38.8036
Elazığ,Elazığ__0__0,42,39.8064,38.8375
Elazığ,Elazığ__0__0,43,39.8913,38.9417
Elazığ,Elazığ__0__0,44,39.8932,38.9928
Elazığ,Elazığ__0__0,45,39.8679,39.045
Elazığ,Elazığ__0__0,46,39.9226,39.0884
Elazığ,Elazığ__0__0,47,40.0283,39.0945
Elazığ,Elazığ__0__0,48,40.136,39.1483
Elazığ,Elazığ__0__0,49,40.3598,39.2267
Elazığ,Elazığ__0__0,50,40.3978,39.1558
Elazığ,Elazığ__0__0,51,40.35,39.107
Erzincan,Erzincan__0__0,0,40.2653,39.9068
Erzincan,Erzincan__0__0,1,40.4804,39.9069
Erzincan,Erzincan__0__0,2,40.5099,39.894
Erzincan,Erzincan__0__0,3,40.54,39.8449
Erzincan,Erzincan__0__0,4,40.5301,39.7911
Erzincan,Erzincan__0__0,5,40.5634,39.7513
Erzincan,Erzincan__0__0,6,40.6915,39.6907
Erzincan,Erzincan__0__0,7,40.6196,39.5797
Erzincan,Erzincan__0__0,8,40.6203,39.5282
Erzincan,Erzincan__0__0,9,40.5432,39.5478
Erzincan,Erzincan__0__0,10,40.1421,39.5576
Erzincan,Erzincan__0__0,11,39.9864,39.5187
Erzincan,Erzincan__0__0,12,39.8859,39.5499
Erzincan,Erzincan__0__0,13,39.7706,39.5182
Erzincan,Erzincan__0__0,14,39.6977,39.4517
Erzincan,Erzincan__0__0,15,39.6652,39.4415
Erzincan,Erzincan__0__0,16,39.618,39.444
Erzincan,Erzincan__0__0,17,39.6074,39.4818
Erzincan,Erzincan__0__0,18,39.5852,39.4887
Erzincan,Erzincan__0__0,19,39.4775,39.477
Erzincan,Erzincan__0__0,20,39.3154,39.4999
Erzincan,Erzincan__0__0,21,39.1536,39.4758
Erzincan,Erzincan__0__0,22,39.0977,39.4617
Erzincan,Erzincan__0__0,23,38.9661,39.3757
Erzincan,Erzincan__0__0,24,38.8199,39.3179
Erzincan,Erzincan__0__0,25,38.7929,39.28
Erzincan,Erzincan__0__0,26,38.8339,39.2576
Erzincan,Erzincan__0__0,27,38.9264,39.2501
Erzincan,Erzincan__0__0,28,38.9173,39.2285
Erzincan,Erzincan__0__0,29,38.7715,39.1803
Erzincan,Erzincan__0__0,30,38.7262,39.1131
Erzincan,Erzincan__0__0,31,38.7532,39.0348
Erzincan,Erzincan__0__0,32,38.6819,39.0046
Erzincan,Erzincan__0__0,33,38.6565,39.0507
Erzincan,Erzincan__0__0,34,38.617,39.0795
Erzincan,Erzincan__0__0,35,38.5234,39.1149
Erzincan,Erzincan__0__0,36,38.4163,39.1175
Erzincan,Erzincan__0__0,37,38.3545,39.1398
Erzincan,Erzincan__0__0,38,38.3936,39.2134
Erzincan,Erzincan__0__0,39,38.3964,39.4112
Erzincan,Erzincan__0__0,40,38.3491,39.5366
Erzincan,Erzincan__0__0,41,38.3663,39.6834
Erzincan,Erzincan__0__0,42,38.4138,39.7462
Erzincan,Erzincan__0__0,43,38.4394,39.7569
Erzincan,Erzincan__0__0,44,38.4505,39.7869
Erzincan,Erzincan__0__0,45,38.5226,39.7972
Erzincan,Erzincan__0__0,46,38.5544,39.8265
Erzincan,Erzincan__0__0,47,38.5222,39.8482
Erzincan,Erzincan__0__0,48,38.4021,39.8261
Erzincan,Erzincan__0__0,49,38.3683,39.837
Erzincan,Erzincan__0__0,50,38.3829,39.8955
Erzincan,Erzincan__0__0,51,38.4474,39.9694
Erzincan,Erzincan__0__0,52,38.7242,39.9566
Erzincan,Erzincan__0__0,53,38.7524,39.9718
Erzincan,Erzincan__0__0,54,38.7737,40.0488
Erzincan,Erzincan__0__0,55,38.9285,40.0627
Erzincan,Erzincan__0__0,56,39.1158,40.0125
Erzincan,Erzincan__0__0,57,39.1157,40.0008
Erzincan,Erzincan__0__0,58,39.3841,39.8877
Erzincan,Erzincan__0__0,59,39.4719,39.8725
Erzincan,Erzincan__0__0,60,39.751,39.9118
Erzincan,Erzincan__0__0,61,39.8797,40.0083
Erzincan,Erzincan__0__0,62,40.1218,40.0698
Erzincan,Erzincan__0__0,63,40.2864,40.0391
Erzincan,Erzincan__0__0,64,40.2431,39.9473
Erzincan,Erzincan__0__0,65,40.2653,39.9068
Erzurum,Erzurum__0__0,0,42.3308,40.9829
Erzurum,Erzurum__0__0,1,42.3329,40.9245
Erzurum,Erzurum__0__0,2,42.379,40.8345
Erzurum,Erzurum__0__0,3,42.4917,40.7214
Erzurum,Erzurum__0__0,4,42.5679,40.6143
Erzurum,Erzurum__0__0,5,42.5385,40.4442
Erzurum,Erzurum__0__0,6,42.5092,40.4077
Erzurum,Erzurum__0__0,7,42.2718,40.3163
Erzurum,Erzurum__0__0,8,42.1498,40.2896
Erzurum,Erzurum__0__0,9,42.1373,40.2605
Erzurum,Erzurum__0__0,10,42.2056,40.1666
Erzurum,Erzurum__0__0,11,42.3675,40.1315
Erzurum,Erzurum__0__0,12,42.499,40.0412
Erzurum,Erzurum__0__0,13,42.5517,39.9741
Erzurum,Erzurum__0__0,14,42.5664,39.9476
Erzurum,Erzurum__0__0,15,42.4062,39.8734
Erzurum,Erzurum__0__0,16,42.2777,39.882
Erzurum,Erzurum__0__0,17,42.2552,39.8612
Erzurum,Erzurum__0__0,18,42.2852,39.8141
Erzurum,Erzurum__0__0,19,42.4918,39.7529
Erzurum,Erzurum__0__0,20,42.5079,39.7243
Erzurum,Erzurum__0__0,21,42.5236,39.5686
Erzurum,Erzurum__0__0,22,42.4715,39.4886
Erzurum,Erzurum__0__0,23,42.3264,39.4594
Erzurum,Erzurum__0__0,24,42.2137,39.4099
Erzurum,Erzurum__0__0,25,42.1929,39.3815
Erzurum,Erzurum__0__0,26,42.2202,39.346
Erzurum,Erzurum__0__0,27,42.2185,39.3217
Erzurum,Erzurum__0__0,28,42.0743,39.2224
Erzurum,Erzurum__0__0,29,41.8388,39.1622
Erzurum,Erzurum__0__0,30,41.7201,39.1734
Erzurum,Erzurum__0__0,31,41.6496,39.2093
Erzurum,Erzurum__0__0,32,41.5159,39.3335
Erzurum,Erzurum__0__0,33,41.3863,39.3836
Erzurum,Erzurum__0__0,34,41.2187,39.3553
Erzurum,Erzurum__0__0,35,41.131,39.4588
Erzurum,Erzurum__0__0,36,41.0295,39.466
Erzurum,Erzurum__0__0,37,40.9493,39.5088
Erzurum,Erzurum__0__0,38,40.9006,39.5549
Erzurum,Erzurum__0__0,39,40.8565,39.5653
Erzurum,Erzurum__0__0,40,40.6835,39.5117
Erzurum,Erzurum__0__0,41,40.6255,39.5242
Erzurum,Erzurum__0__0,42,40.6196,39.5797
Erzurum,Erzurum__0__0,43,40.6915,39.6907
Erzurum,Erzurum__0__0,44,40.5634,39.7513
Erzurum,Erzurum__0__0,45,40.5301,39.7911
Erzurum,Erzurum__0__0,46,40.54,39.8449
Erzurum,Erzurum__0__0,47,40.5099,39.894
Erzurum,Erzurum__0__0,48,40.4804,39.9069
