il,yil,gosterge_kodu,gosterge,deger
Bolu,2009,yatak_1000,Bin kişiye düşen hastane yatağı,4.39
Burdur,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.85
Bursa,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.47
Denizli,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.18
Diyarbakır,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.4
Düzce,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.75
Edirne,2009,yatak_1000,Bin kişiye düşen hastane yatağı,4.66
Elazığ,2009,yatak_1000,Bin kişiye düşen hastane yatağı,4.94
Erzincan,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.96
Erzurum,2009,yatak_1000,Bin kişiye düşen hastane yatağı,5.04
Eskişehir,2009,yatak_1000,Bin kişiye düşen hastane yatağı,4.12
Gaziantep,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.05
Giresun,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.18
Gümüşhane,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.44
Hakkari,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.65
Hatay,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.55
Isparta,2009,yatak_1000,Bin kişiye düşen hastane yatağı,4.96
Iğdır,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.39
Kahramanmaraş,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.6
Karabük,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.97
Karaman,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.27
Kars,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.14
Kastamonu,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
Kayseri,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.71
Kilis,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.33
Kocaeli,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.25
Konya,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.45
Kütahya,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.94
Kırklareli,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.34
Kırıkkale,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.51
Kırşehir,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.08
Malatya,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.78
Manisa,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.5
Mardin,2009,yatak_1000,Bin kişiye düşen hastane yatağı,0.89
Mersin,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.85
Muğla,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.22
Muş,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.61
Nevşehir,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.7
Niğde,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.77
Ordu,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
Osmaniye,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.66
Rize,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.71
Sakarya,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.72
Samsun,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.2
Siirt,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.75
Sinop,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.01
Sivas,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.52
Tekirdağ,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.21
Tokat,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.7
Trabzon,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.87
Tunceli,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.93
Uşak,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.2
Van,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.17
Yalova,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.25
Yozgat,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.65
Zonguldak,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.2
Çanakkale,2009,yatak_1000,Bin kişiye düşen hastane yatağı,3.1
Çankırı,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.26
Çorum,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.78
İstanbul,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.55
İzmir,2009,yatak_1000,Bin kişiye düşen hastane yatağı,2.99
Şanlıurfa,2009,yatak_1000,Bin kişiye düşen hastane yatağı,1.1
Şırnak,2009,yatak_1000,Bin kişiye düşen hastane yatağı,0.87
Adana,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.87
Adıyaman,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.35
Afyon,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.49
Aksaray,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.61
Amasya,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.8
Ankara,2010,yatak_1000,Bin kişiye düşen hastane yatağı,4.63
Antalya,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.31
Ardahan,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.43
Artvin,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.66
Aydın,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Ağrı,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.25
Balıkesir,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.79
Bartın,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.14
Batman,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.95
Bayburt,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.02
Bilecik,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.26
Bingöl,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.33
Bitlis,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.3
Bolu,2010,yatak_1000,Bin kişiye düşen hastane yatağı,4.77
Burdur,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.65
Bursa,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.6
Denizli,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.27
Diyarbakır,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.76
Düzce,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.96
Edirne,2010,yatak_1000,Bin kişiye düşen hastane yatağı,4.83
Elazığ,2010,yatak_1000,Bin kişiye düşen hastane yatağı,5.18
Erzincan,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.09
Erzurum,2010,yatak_1000,Bin kişiye düşen hastane yatağı,5.0
Eskişehir,2010,yatak_1000,Bin kişiye düşen hastane yatağı,4.64
Gaziantep,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.29
Giresun,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.93
Gümüşhane,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.51
Hakkari,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.68
Hatay,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.68
Isparta,2010,yatak_1000,Bin kişiye düşen hastane yatağı,4.57
Iğdır,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.36
Kahramanmaraş,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.79
Karabük,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.72
Karaman,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.56
Kars,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.04
Kastamonu,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.74
Kayseri,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.95
Kilis,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.32
Kocaeli,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.38
Konya,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.24
Kütahya,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.95
Kırklareli,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.32
Kırıkkale,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.75
Kırşehir,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.65
Malatya,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.2
Manisa,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.57
Mardin,2010,yatak_1000,Bin kişiye düşen hastane yatağı,0.83
Mersin,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.94
Muğla,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.13
Muş,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.59
Nevşehir,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.1
Niğde,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.86
Ordu,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.76
Osmaniye,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.8
Rize,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.76
Sakarya,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.65
Samsun,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.05
Siirt,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.83
Sinop,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.56
Sivas,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.62
Tekirdağ,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.28
Tokat,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.33
Trabzon,2010,yatak_1000,Bin kişiye düşen hastane yatağı,4.24
Tunceli,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.37
Uşak,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.88
Van,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.22
Yalova,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.24
Yozgat,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.71
Zonguldak,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.04
Çanakkale,2010,yatak_1000,Bin kişiye düşen hastane yatağı,3.0
Çankırı,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.38
Çorum,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.59
İstanbul,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.55
İzmir,2010,yatak_1000,Bin kişiye düşen hastane yatağı,2.98
Şanlıurfa,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.25
Şırnak,2010,yatak_1000,Bin kişiye düşen hastane yatağı,1.02
Adana,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.92
Adıyaman,2011,yatak_1000,Bin kişiye düşen hastane yatağı,0.93
Afyon,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.74
Aksaray,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.89
Amasya,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.54
Ankara,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.78
Antalya,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.37
Ardahan,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.86
Artvin,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.7
Aydın,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.55
Ağrı,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.3
Balıkesir,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.62
Bartın,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.23
Batman,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.98
Bayburt,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.96
Bilecik,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.45
Bingöl,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.42
Bitlis,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.12
Bolu,2011,yatak_1000,Bin kişiye düşen hastane yatağı,4.7
Burdur,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.72
Bursa,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.44
Denizli,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.3
Diyarbakır,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.72
Düzce,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.94
Edirne,2011,yatak_1000,Bin kişiye düşen hastane yatağı,4.77
Elazığ,2011,yatak_1000,Bin kişiye düşen hastane yatağı,5.27
Erzincan,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.98
Erzurum,2011,yatak_1000,Bin kişiye düşen hastane yatağı,4.47
Eskişehir,2011,yatak_1000,Bin kişiye düşen hastane yatağı,4.41
Gaziantep,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.34
Giresun,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.0
Gümüşhane,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.57
Hakkari,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.41
Hatay,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.75
Isparta,2011,yatak_1000,Bin kişiye düşen hastane yatağı,5.53
Iğdır,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.43
Kahramanmaraş,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.81
Karabük,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.91
Karaman,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.57
Kars,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.87
Kastamonu,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.07
Kayseri,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.2
Kilis,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.3
Kocaeli,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.32
Konya,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.28
Kütahya,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.06
Kırklareli,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.3
Kırıkkale,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.5
Kırşehir,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.42
Malatya,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.03
Manisa,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.84
Mardin,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.14
Mersin,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.92
Muğla,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.07
Muş,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.47
Nevşehir,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.16
Niğde,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.87
Ordu,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.71
Osmaniye,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.81
Rize,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.13
Sakarya,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.7
Samsun,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.25
Siirt,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.81
Sinop,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.46
Sivas,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.76
Tekirdağ,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.07
Tokat,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.93
Trabzon,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.98
Tunceli,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.14
Uşak,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.88
Van,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.21
Yalova,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.56
Yozgat,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.11
Zonguldak,2011,yatak_1000,Bin kişiye düşen hastane yatağı,3.33
Çanakkale,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Çankırı,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.48
Çorum,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.74
İstanbul,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.3
İzmir,2011,yatak_1000,Bin kişiye düşen hastane yatağı,2.82
Şanlıurfa,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.22
Şırnak,2011,yatak_1000,Bin kişiye düşen hastane yatağı,1.23
Adana,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.93
Adıyaman,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.58
Afyon,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.76
Aksaray,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.99
Amasya,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.7
Ankara,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.75
Antalya,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.35
Ardahan,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.34
Artvin,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.69
Aydın,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.64
Ağrı,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.44
Balıkesir,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.62
Bartın,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.21
Batman,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.95
Bayburt,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.98
Bilecik,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.45
Bingöl,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.37
Bitlis,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.27
Bolu,2012,yatak_1000,Bin kişiye düşen hastane yatağı,5.03
Burdur,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Bursa,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.46
Denizli,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.25
Diyarbakır,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.83
Düzce,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.93
Edirne,2012,yatak_1000,Bin kişiye düşen hastane yatağı,4.79
Elazığ,2012,yatak_1000,Bin kişiye düşen hastane yatağı,5.16
Erzincan,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.96
Erzurum,2012,yatak_1000,Bin kişiye düşen hastane yatağı,4.53
Eskişehir,2012,yatak_1000,Bin kişiye düşen hastane yatağı,4.42
Gaziantep,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.41
Giresun,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.02
Gümüşhane,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.47
Hakkari,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.37
Hatay,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.81
Isparta,2012,yatak_1000,Bin kişiye düşen hastane yatağı,4.95
Iğdır,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.49
Kahramanmaraş,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.95
Karabük,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.99
Karaman,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.55
Kars,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.48
Kastamonu,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.49
Kayseri,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.16
Kilis,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.3
Kocaeli,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.38
Konya,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.31
Kütahya,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.99
Kırklareli,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.32
Kırıkkale,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.61
Kırşehir,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.25
Malatya,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.02
Manisa,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.89
Mardin,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.25
Mersin,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.95
Muğla,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.18
Muş,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.47
Nevşehir,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.15
Niğde,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.0
Ordu,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.65
Osmaniye,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.94
Rize,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.09
Sakarya,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.88
Samsun,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.31
Siirt,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.0
Sinop,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.48
Sivas,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.85
Tekirdağ,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.13
Tokat,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.86
Trabzon,2012,yatak_1000,Bin kişiye düşen hastane yatağı,4.5
Tunceli,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.11
Uşak,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.86
Van,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.16
Yalova,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.65
Yozgat,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.18
Zonguldak,2012,yatak_1000,Bin kişiye düşen hastane yatağı,3.37
Çanakkale,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.69
Çankırı,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.38
Çorum,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
İstanbul,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.33
İzmir,2012,yatak_1000,Bin kişiye düşen hastane yatağı,2.85
Şanlıurfa,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.43
Şırnak,2012,yatak_1000,Bin kişiye düşen hastane yatağı,1.25
Adana,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.94
Adıyaman,2013,yatak_1000,Bin kişiye düşen hastane yatağı,1.71
Afyon,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.78
Aksaray,2013,yatak_1000,Bin kişiye düşen hastane yatağı,1.83
Amasya,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.55
Ankara,2013,yatak_1000,Bin kişiye düşen hastane yatağı,3.57
Antalya,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.34
Ardahan,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.43
Artvin,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.1
Aydın,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.67
Ağrı,2013,yatak_1000,Bin kişiye düşen hastane yatağı,1.49
Balıkesir,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.54
Bartın,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.23
Batman,2013,yatak_1000,Bin kişiye düşen hastane yatağı,1.92
Bayburt,2013,yatak_1000,Bin kişiye düşen hastane yatağı,1.98
Bilecik,2013,yatak_1000,Bin kişiye düşen hastane yatağı,1.7
Bingöl,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.48
Bitlis,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.36
Bolu,2013,yatak_1000,Bin kişiye düşen hastane yatağı,4.99
Burdur,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.65
Bursa,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.37
Denizli,2013,yatak_1000,Bin kişiye düşen hastane yatağı,2.61
